0,1,2,target
10,62,1,(0.25532567501068115-0.02406899631023407j)
10,62,1,(0.2089228332042694-0.1276010423898697j)
10,62,1,(0.1633930802345276-0.020338021218776703j)
10,62,1,(0.1385936439037323-0.0537131130695343j)
10,62,1,(0.15091322362422943-0.050391342490911484j)
10,62,1,(0.09483033418655396-0.0203530453145504j)
10,62,1,(0.09565939009189606-0.10605622828006744j)
10,62,1,(0.1284772753715515-0.14252063632011414j)
10,62,1,(0.22660665214061737-0.10417761653661728j)
10,62,1,(0.19403012096881866-0.0958617776632309j)
10,62,1,(0.1678256392478943-0.1741785705089569j)
10,62,1,(0.20398961007595062-0.1120476946234703j)
10,62,1,(0.14748068153858185-0.023167163133621216j)
10,62,1,(0.24939170479774475-0.06868186593055725j)
10,62,1,(0.18222954869270325-0.04105689749121666j)
10,62,1,(0.13224871456623077-0.13645224273204803j)
38,46,1,(0.030735881999135017-0.1367049515247345j)
38,46,1,(0.16016560792922974-0.15063484013080597j)
38,46,1,(0.028514232486486435-0.05720061436295509j)
38,46,1,(-0.02680807188153267+0.0738171637058258j)
38,46,1,(0.14078423380851746+0.06278078258037567j)
38,46,1,(0.10203603655099869-0.12150350213050842j)
38,46,1,(-0.07424647361040115+0.0668780654668808j)
38,46,1,(-0.10382573306560516+0.14985698461532593j)
38,46,1,(-0.05020380765199661+0.04331175982952118j)
38,46,1,(-0.05751187354326248-0.11617535352706909j)
38,46,1,(-0.15060943365097046+0.14319561421871185j)
38,46,1,(0.12264008074998856+0.03363748639822006j)
38,46,1,(0.04642365127801895+0.09027567505836487j)
38,46,1,(0.15075868368148804-0.09282775968313217j)
38,46,1,(0.14156769216060638-0.05033916234970093j)
38,46,1,(-0.02954477071762085+0.03712518513202667j)
38,46,1,(0.016273438930511475+0.11533896625041962j)
38,46,1,(0.21645689010620117+0.0045898109674453735j)
38,46,1,(0.20764325559139252-0.09746962785720825j)
38,46,1,(0.14147931337356567+0.08928462117910385j)
38,46,1,(-0.146050363779068+0.05673401802778244j)
38,46,1,(0.024857617914676666+0.03818123787641525j)
38,46,1,(0.1573893129825592+0.12295998632907867j)
38,46,1,(0.023154955357313156-0.07331746071577072j)
38,46,1,(0.060926299542188644-0.04700443893671036j)
38,46,1,(0.06844941526651382-0.19814594089984894j)
38,46,1,(-0.10327871143817902-0.016881898045539856j)
38,46,1,(-0.24436217546463013+0.2539612352848053j)
38,46,1,(0.10971588641405106-0.1583239734172821j)
38,46,1,(0.10429456830024719+0.3675452172756195j)
38,46,1,(-0.043676700443029404+0.0037364978343248367j)
38,46,1,(0.12502366304397583-0.17686764895915985j)
38,46,1,(-0.012425482273101807+0.08581244200468063j)
38,46,1,(-0.04233042150735855+0.004521377384662628j)
38,46,1,(0.17654359340667725+0.1425095647573471j)
38,46,1,(0.06775639951229095-0.07402567565441132j)
38,46,1,(0.2162310630083084+0.0715164840221405j)
38,46,1,(-0.0020945798605680466+0.06952415406703949j)
38,46,1,(0.03693303465843201-0.19644764065742493j)
38,46,1,(-0.21455328166484833+0.07018011808395386j)
8,58,1,(0.020580826327204704-0.1055341437458992j)
8,58,1,(0.14922918379306793-0.06605932861566544j)
8,58,1,(0.11177517473697662+0.024143246933817863j)
8,58,1,(0.12553070485591888-0.02433454990386963j)
8,58,1,(0.09358586370944977-0.05452845245599747j)
8,58,1,(0.17728206515312195-0.08491213619709015j)
8,58,1,(0.14842140674591064-0.037427742034196854j)
8,58,1,(0.1697179079055786-0.05397695302963257j)
8,58,1,(0.15163525938987732+0.010409188456833363j)
8,58,1,(0.18932093679904938-0.05444442853331566j)
8,58,1,(0.03316317871212959-0.057064786553382874j)
8,58,1,(0.06711068749427795-0.04574533924460411j)
8,58,1,(0.11317300796508789-0.12196313589811325j)
8,58,1,(0.10179764032363892-0.01493825763463974j)
8,58,1,(0.16081760823726654-0.04483143612742424j)
8,58,1,(0.11916947364807129-0.08689176291227341j)
8,58,1,(0.10250048339366913-0.041773855686187744j)
8,58,1,(0.15215642750263214-0.0973583534359932j)
8,58,1,(0.16977587342262268-0.11838884651660919j)
8,58,1,(0.12914986908435822-0.09113256633281708j)
8,58,1,(0.0719442218542099-0.059837497770786285j)
8,58,1,(0.122945636510849-0.02571389079093933j)
8,58,1,(0.131350576877594-0.0377725325524807j)
8,58,1,(0.14743080735206604+0.0030166092328727245j)
8,58,1,(0.18151035904884338-0.09107530862092972j)
8,58,1,(0.16280265152454376-0.024584662169218063j)
8,58,1,(0.12022743374109268-0.05700606852769852j)
8,58,1,(0.12152672559022903-0.07316092401742935j)
8,58,1,(0.16150401532649994-0.08107689768075943j)
8,58,1,(0.12964682281017303-0.1504136621952057j)
8,58,1,(0.19404517114162445-0.08546915650367737j)
8,58,1,(0.11992362886667252-0.0960526093840599j)
8,58,1,(0.12109771370887756-0.04303779825568199j)
8,58,1,(0.17261366546154022-0.03958514332771301j)
8,58,1,(0.21062450110912323-0.12841293215751648j)
8,58,1,(0.1729762703180313+0.024476757273077965j)
8,58,1,(0.23907212913036346-0.036500923335552216j)
8,58,1,(0.12564945220947266-0.16710683703422546j)
8,58,1,(0.130844384431839+0.01911071315407753j)
8,58,1,(0.14031073451042175-0.07845719903707504j)
10,6,1,(-0.07099185138940811+0.18143430352210999j)
10,6,1,(-0.06501783430576324-0.006358258426189423j)
10,6,1,(-0.07032101601362228-0.1459476351737976j)
10,6,1,(-0.07471954822540283+0.14496460556983948j)
10,6,1,(-0.04885322228074074+0.034564998000860214j)
10,6,1,(0.21338240802288055+0.17463967204093933j)
10,6,1,(-0.2027285248041153+0.05025574564933777j)
10,6,1,(0.03714228793978691-0.037200458347797394j)
10,6,1,(0.11488016694784164+0.12204691767692566j)
10,6,1,(0.06700745970010757+0.1363956332206726j)
10,6,1,(-0.22978432476520538+0.05366857349872589j)
10,6,1,(-0.020716950297355652-0.02328447997570038j)
10,6,1,(-0.14527344703674316+0.04197704419493675j)
10,6,1,(-0.20854003727436066-0.10670781135559082j)
10,6,1,(0.028904449194669724+0.038349699229002j)
10,6,1,(0.11754301190376282-0.106706403195858j)
10,6,1,(-0.19754436612129211-0.06709019094705582j)
10,6,1,(-0.026202693581581116+0.12520164251327515j)
10,6,1,(0.032895490527153015+0.22078175842761993j)
10,6,1,(-0.01949089765548706+0.2690168619155884j)
10,6,1,(0.019969863817095757-0.06831073760986328j)
10,6,1,(0.03665861487388611+0.09655763953924179j)
10,6,1,(0.22944307327270508+0.03419380635023117j)
10,6,1,(0.1899459809064865+0.25122442841529846j)
10,6,1,(-0.15980471670627594-0.069734126329422j)
10,6,1,(0.003112034872174263+0.02323133684694767j)
10,6,1,(0.07845562696456909-0.03570716828107834j)
10,6,1,(0.0019422993063926697-0.18803146481513977j)
10,6,1,(0.1152108833193779-0.1422843635082245j)
10,6,1,(0.08743235468864441-0.1684846580028534j)
10,6,1,(-0.02584979683160782+0.0034327246248722076j)
10,6,1,(-0.05137636139988899+0.005155328661203384j)
10,6,1,(-0.11939217895269394+0.1002509817481041j)
10,6,1,(0.030001912266016006+0.10736294090747833j)
10,6,1,(0.07492028176784515+0.09652350842952728j)
10,6,1,(0.1498083770275116-0.006063863635063171j)
10,6,1,(-0.016320697963237762-0.013035988435149193j)
10,6,1,(0.19090025126934052-0.03808382898569107j)
10,6,1,(0.1291191279888153+0.14954639971256256j)
10,6,1,(-0.04075594246387482-0.021021762862801552j)
18,16,1,(-0.020864635705947876-0.06652053445577621j)
18,16,1,(0.011887356638908386+0.08308091759681702j)
18,16,1,(-0.23291000723838806-0.08284538239240646j)
18,16,1,(-0.3292083442211151+0.03687882423400879j)
18,16,1,(-0.04519728943705559-0.08020252734422684j)
18,16,1,(-0.0209321491420269+0.0661504864692688j)
18,16,1,(-0.17821428179740906+0.009686475619673729j)
18,16,1,(-0.11960737407207489+0.028468742966651917j)
18,16,1,(-0.22520610690116882-0.04962050914764404j)
18,16,1,(-0.09250891208648682-0.06267920136451721j)
18,16,1,(0.07450232654809952-0.0230460986495018j)
18,16,1,(-0.04794194549322128-0.0020324960350990295j)
18,16,1,(-0.05360130965709686+0.030680660158395767j)
18,16,1,(-0.2821277678012848-0.11069303005933762j)
18,16,1,(-0.02831289730966091-0.02566513791680336j)
18,16,1,(-0.0665334165096283+0.07390730082988739j)
18,16,1,(0.08769417554140091+0.03858403488993645j)
18,16,1,(-0.15346261858940125-0.12274002283811569j)
18,16,1,(-0.13658109307289124+0.05880662798881531j)
18,16,1,(-0.058977216482162476+0.09066806733608246j)
18,16,1,(-0.09755395352840424+0.05134434252977371j)
18,16,1,(-0.166551873087883-0.022942468523979187j)
18,16,1,(0.03058043122291565+0.06463971734046936j)
18,16,1,(-0.036647722125053406-0.07729154825210571j)
18,16,1,(-0.14301559329032898+0.07951439917087555j)
18,16,1,(-0.027456488460302353+0.0012171398848295212j)
18,16,1,(-0.1427077353000641+0.09953294694423676j)
18,16,1,(-0.09835683554410934+0.12690690159797668j)
18,16,1,(-0.04157376289367676-0.16675858199596405j)
18,16,1,(-0.36295074224472046+0.03460906073451042j)
18,16,1,(0.044486161321401596-0.06339597702026367j)
18,16,1,(0.028189416974782944-0.00856035016477108j)
18,16,1,(-0.15090890228748322-0.04332924261689186j)
18,16,1,(-0.2737530469894409-0.07185141742229462j)
18,16,1,(-0.0869332030415535+0.10700342804193497j)
18,16,1,(0.1512599140405655-0.0024081971496343613j)
18,16,1,(-0.030312664806842804-0.13001450896263123j)
18,16,1,(-0.2289508581161499+0.09473651647567749j)
18,16,1,(-0.26594752073287964+0.042365916073322296j)
18,16,1,(-0.07146499305963516-0.1406804919242859j)
8,50,1,(-0.09757822006940842+0.024209314957261086j)
8,50,1,(-0.038841404020786285+0.047713033854961395j)
8,50,1,(-0.1570567488670349-0.01642255112528801j)
8,50,1,(-0.07266146689653397-0.02414095774292946j)
8,50,1,(-0.11737638711929321+0.0889304056763649j)
8,50,1,(-0.18698835372924805-0.0031457561999559402j)
8,50,1,(-0.1258482187986374-0.13096335530281067j)
8,50,1,(-0.15251970291137695+0.02737170271575451j)
8,50,1,(-0.0522836409509182+0.023074569180607796j)
8,50,1,(-0.009183228947222233-0.021374383941292763j)
8,50,1,(-0.10133489221334457-0.08450935035943985j)
8,50,1,(-0.13780054450035095+0.09506727010011673j)
8,50,1,(-0.10993251949548721-0.0074286749586462975j)
8,50,1,(-0.08393866568803787-0.0561341792345047j)
8,50,1,(-0.1471545547246933+0.0485452264547348j)
8,50,1,(-0.03984500467777252-0.08412572741508484j)
8,50,1,(-0.14326462149620056-0.025992376729846j)
8,50,1,(-0.12539274990558624-0.013752077706158161j)
8,50,1,(-0.059782132506370544+0.01225329004228115j)
8,50,1,(-0.08948524296283722-0.03164000064134598j)
8,50,1,(-0.10744940489530563-0.017295554280281067j)
8,50,1,(-0.021878743544220924+0.020144369453191757j)
8,50,1,(-0.07704654335975647-0.08715586364269257j)
8,50,1,(-0.079571932554245-0.05791313201189041j)
8,50,1,(-0.0986948162317276-0.010152820497751236j)
8,50,1,(-0.08847882598638535+0.07811439782381058j)
8,50,1,(-0.2224615067243576+0.002899950835853815j)
8,50,1,(-0.07216131687164307-0.04237587749958038j)
8,50,1,(-0.1305491179227829+0.05256735533475876j)
8,50,1,(-0.1071619912981987+0.02457466721534729j)
8,50,1,(-0.12539981305599213-0.10522717237472534j)
8,50,1,(-0.17382796108722687+0.04331190884113312j)
8,50,1,(-0.11857619136571884-0.04547671601176262j)
8,50,1,(-0.14802291989326477-0.069859080016613j)
8,50,1,(-0.13189056515693665-0.024027563631534576j)
8,50,1,(-0.0652134045958519-0.0796433612704277j)
8,50,1,(-0.14894302189350128+0.05392635986208916j)
8,50,1,(-0.1752934455871582-0.0780034139752388j)
8,50,1,(-0.10641364008188248+0.0685676708817482j)
8,50,1,(-0.11278612911701202-0.017327694222331047j)
66,20,1,(0.15258942544460297+0.059676483273506165j)
66,20,1,(0.022120662033557892+0.09996479004621506j)
66,20,1,(0.01347707211971283+0.03805834800004959j)
66,20,1,(0.07893669605255127+0.09397806972265244j)
66,20,1,(0.11318162083625793+0.09107612073421478j)
66,20,1,(0.03470488265156746+0.09571229666471481j)
66,20,1,(0.0751485526561737+0.08049580454826355j)
66,20,1,(0.11834054440259933+0.09394458681344986j)
66,20,1,(0.11105252802371979+0.0502762570977211j)
66,20,1,(0.06692369282245636+0.10768628120422363j)
66,20,1,(0.07888586074113846+0.07510851323604584j)
66,20,1,(0.12507209181785583+0.11051937937736511j)
66,20,1,(0.09162004292011261+0.10012176632881165j)
66,20,1,(0.04544268548488617+0.08887423574924469j)
66,20,1,(0.09774254262447357+0.09577451646327972j)
66,20,1,(0.114712655544281+0.06870874017477036j)
66,20,1,(0.06160745769739151+0.06413032114505768j)
66,20,1,(0.10374927520751953+0.095070481300354j)
66,20,1,(0.06058160215616226+0.05816394090652466j)
66,20,1,(0.08826375007629395+0.0982893854379654j)
66,20,1,(0.08843435347080231+0.09941932559013367j)
66,20,1,(0.08958511054515839+0.04884174093604088j)
66,20,1,(0.13222379982471466+0.11389333754777908j)
66,20,1,(0.08042699843645096+0.08902914077043533j)
66,20,1,(0.0641653761267662+0.13081103563308716j)
66,20,1,(0.07355055958032608+0.09737053513526917j)
66,20,1,(0.054115571081638336+0.09991474449634552j)
66,20,1,(0.0858103334903717+0.10093411803245544j)
66,20,1,(0.10284486413002014+0.08001207560300827j)
66,20,1,(0.10062366724014282+0.08820545673370361j)
66,20,1,(0.0958184152841568+0.1087229922413826j)
66,20,1,(0.09169088304042816+0.08223193883895874j)
66,20,1,(0.14095202088356018+0.09277305006980896j)
66,20,1,(0.09247000515460968+0.13211645185947418j)
66,20,1,(0.11502853035926819+0.14257951080799103j)
66,20,1,(0.05321911349892616+0.06154168024659157j)
66,20,1,(0.09084154665470123+0.08150814473628998j)
66,20,1,(0.06507658958435059+0.09717664122581482j)
66,20,1,(0.14281772077083588+0.08890876173973083j)
66,20,1,(0.11689456552267075+0.09034013003110886j)
70,88,1,(-0.00791472289711237-0.07118716835975647j)
70,88,1,(0.013287060894072056-0.11025579273700714j)
70,88,1,(-0.10326742380857468+0.031017320230603218j)
70,88,1,(-0.10158012062311172+0.007396295666694641j)
70,88,1,(-0.03280380368232727-0.0002420581877231598j)
70,88,1,(0.2875164747238159+0.10235623270273209j)
70,88,1,(0.11030271649360657+0.1273360252380371j)
70,88,1,(0.09576904028654099+0.02323351614177227j)
70,88,1,(0.10150524228811264+0.07082578539848328j)
70,88,1,(0.06132029742002487+0.07579845935106277j)
70,88,1,(0.03164345771074295-0.20197564363479614j)
70,88,1,(0.15261787176132202-0.017837516963481903j)
70,88,1,(-0.18292951583862305-0.12415038049221039j)
70,88,1,(0.17529401183128357-0.18841701745986938j)
70,88,1,(0.24709491431713104-0.04970038682222366j)
70,88,1,(-0.0490402951836586-0.14230170845985413j)
70,88,1,(-0.0535796582698822-0.15953734517097473j)
70,88,1,(0.097431480884552+0.05283297970890999j)
70,88,1,(-0.012868039309978485+0.10689251869916916j)
70,88,1,(-0.007766534574329853-0.14361797273159027j)
70,88,1,(-0.12773463129997253-0.029346242547035217j)
70,88,1,(0.15966102480888367-0.009069159626960754j)
70,88,1,(-0.0603720098733902-0.11160915344953537j)
70,88,1,(-0.07333654165267944-0.22147899866104126j)
70,88,1,(0.10059501975774765+0.06877797842025757j)
70,88,1,(0.09379443526268005-0.08771850913763046j)
70,88,1,(0.04517434164881706-0.04272644221782684j)
70,88,1,(0.07075251638889313-0.03191736340522766j)
70,88,1,(0.07198050618171692+0.039139337837696075j)
70,88,1,(0.1672496348619461-0.012919971719384193j)
70,88,1,(-0.039291366934776306+0.10391882061958313j)
70,88,1,(0.07794640213251114-0.06353525817394257j)
70,88,1,(0.020709697157144547+0.09221865981817245j)
70,88,1,(-0.14345359802246094-0.07542318105697632j)
70,88,1,(0.1631595492362976-0.045357994735240936j)
70,88,1,(-0.017541512846946716-0.007883787155151367j)
70,88,1,(0.022020205855369568+0.10670183598995209j)
70,88,1,(0.005612904205918312+0.13097643852233887j)
70,88,1,(-0.10899825394153595+0.09954392910003662j)
70,88,1,(0.12223519384860992-0.060792043805122375j)
86,52,1,(-0.039186038076877594-0.24358800053596497j)
86,52,1,(0.1027589663863182-0.11555862426757812j)
86,52,1,(-0.22686073184013367-0.14999988675117493j)
86,52,1,(-0.20729754865169525+0.044643621891736984j)
86,52,1,(0.08302658051252365+0.003491409122943878j)
86,52,1,(-0.17231282591819763-0.21504893898963928j)
86,52,1,(0.019799325615167618+0.003005415201187134j)
86,52,1,(-0.1976277083158493+0.008737221360206604j)
86,52,1,(-0.211044043302536+0.07823508977890015j)
86,52,1,(-0.16881108283996582-0.07802443206310272j)
86,52,1,(-0.0030367411673069+0.06532777100801468j)
86,52,1,(0.06586573272943497-0.08848270773887634j)
86,52,1,(0.23662978410720825+0.06471811234951019j)
86,52,1,(0.17520323395729065+0.07002151012420654j)
86,52,1,(0.2240217924118042-0.04457943141460419j)
86,52,1,(-0.05325200408697128+0.10720420628786087j)
86,52,1,(-0.08326632529497147+0.1388905793428421j)
86,52,1,(-0.06961991637945175+0.08443920314311981j)
86,52,1,(-0.09488451480865479-0.13414478302001953j)
86,52,1,(0.03395852446556091+0.13531452417373657j)
86,52,1,(-0.24940313398838043+0.06961721181869507j)
86,52,1,(0.06384775042533875-0.18867278099060059j)
86,52,1,(-0.08933877944946289+0.0792999118566513j)
86,52,1,(0.030508559197187424+0.026667054742574692j)
86,52,1,(0.07169277966022491-0.16146311163902283j)
86,52,1,(0.005255281925201416+0.06466960161924362j)
86,52,1,(0.04957485944032669+0.19700594246387482j)
86,52,1,(0.06184062734246254+0.028141774237155914j)
86,52,1,(0.0936250388622284-0.12109894305467606j)
86,52,1,(-0.09629830718040466-0.08884970098733902j)
86,52,1,(0.06510757654905319+0.09991337358951569j)
86,52,1,(0.07862560451030731+0.13172195851802826j)
86,52,1,(-0.061231352388858795-0.11239472776651382j)
86,52,1,(-0.06876301020383835-0.08611951023340225j)
86,52,1,(-0.1252179592847824-0.039142727851867676j)
86,52,1,(0.0958123654127121+0.11861173808574677j)
86,52,1,(0.06510135531425476+0.025712333619594574j)
86,52,1,(-0.1582895815372467+0.09076900780200958j)
86,52,1,(-0.061130281537771225+0.12475958466529846j)
86,52,1,(0.0021086912602186203-0.2089442014694214j)
28,46,1,(0.02889946848154068+0.213984876871109j)
28,46,1,(0.022981779649853706+0.04465337097644806j)
28,46,1,(-0.06952111423015594-0.1814596951007843j)
28,46,1,(-0.09951573610305786+0.12317772209644318j)
28,46,1,(-0.11696860194206238+0.12385907024145126j)
28,46,1,(-0.052095942199230194-0.022746678441762924j)
28,46,1,(0.011891059577465057+0.0750555768609047j)
28,46,1,(-0.09871358424425125+0.001499868929386139j)
28,46,1,(-0.1285994052886963+0.16470128297805786j)
28,46,1,(0.03010864555835724+0.05143030360341072j)
28,46,1,(-0.11088597774505615-0.1693160980939865j)
28,46,1,(0.17080610990524292+0.07954973727464676j)
28,46,1,(0.1666603982448578+0.16785591840744019j)
28,46,1,(-0.014075559563934803+0.029133861884474754j)
28,46,1,(-0.0038178786635398865-0.1099545955657959j)
28,46,1,(-0.08076588809490204+0.02126995474100113j)
28,46,1,(-0.012007594108581543-0.318579763174057j)
28,46,1,(-0.12991902232170105+0.11797749996185303j)
28,46,1,(0.02998068928718567+0.07450878620147705j)
28,46,1,(-0.19504383206367493-0.12558484077453613j)
28,46,1,(0.09517663717269897+0.09776683151721954j)
28,46,1,(0.05694118142127991-0.2624302804470062j)
28,46,1,(-0.052992790937423706+0.040186770260334015j)
28,46,1,(-0.2549441158771515-0.08531785756349564j)
28,46,1,(-0.06409960240125656-0.059596769511699677j)
28,46,1,(-0.07885853201150894-0.10533346235752106j)
28,46,1,(-0.0927220806479454-0.06587400287389755j)
28,46,1,(-0.10373152792453766+0.14459775388240814j)
28,46,1,(0.25544121861457825+0.20558255910873413j)
28,46,1,(-0.05677124857902527-0.026025783270597458j)
28,46,1,(-0.0673646330833435+0.09044184535741806j)
28,46,1,(-0.0823737382888794-0.09177277982234955j)
28,46,1,(-0.06112635135650635+0.1876838356256485j)
28,46,1,(-0.10580091178417206-0.01803899183869362j)
28,46,1,(-0.01077069342136383+0.019173623993992805j)
28,46,1,(0.022221550345420837+0.13268455862998962j)
28,46,1,(0.10538648068904877-0.11469192802906036j)
28,46,1,(0.01058679074048996-0.13911941647529602j)
28,46,1,(0.029198091477155685-0.08685499429702759j)
28,46,1,(-0.061867475509643555+0.1348884403705597j)
102,54,1,(0.13095590472221375+0.19108442962169647j)
102,54,1,(-0.045148614794015884-0.13973462581634521j)
102,54,1,(-0.049803636968135834-0.023229800164699554j)
102,54,1,(0.04876573383808136-0.03742273151874542j)
102,54,1,(0.18938207626342773-0.0608711913228035j)
102,54,1,(0.08034858107566833+0.03806910291314125j)
102,54,1,(-0.09203952550888062-0.003773147240281105j)
102,54,1,(0.013916581869125366+0.010426582768559456j)
102,54,1,(-0.1442227065563202-0.08401718735694885j)
102,54,1,(0.006190858781337738+0.2055501639842987j)
102,54,1,(0.00658329576253891-0.23214121162891388j)
102,54,1,(-0.007595039904117584-0.03175296634435654j)
102,54,1,(-0.0805172324180603-0.02846916764974594j)
102,54,1,(-0.10893407464027405+0.02417684718966484j)
102,54,1,(0.0440690815448761-0.13955068588256836j)
102,54,1,(0.12349376082420349+0.0024585984647274017j)
102,54,1,(0.09595523029565811+0.018428564071655273j)
102,54,1,(0.0719759613275528-0.036402806639671326j)
102,54,1,(0.18077413737773895+0.12119930982589722j)
102,54,1,(0.05545865744352341+0.17150993645191193j)
102,54,1,(-0.007072977721691132+0.12500134110450745j)
102,54,1,(-0.07351955026388168-0.1004873514175415j)
102,54,1,(0.1263173371553421-0.01594199612736702j)
102,54,1,(0.1854284703731537+0.022809457033872604j)
102,54,1,(0.28509634733200073-0.04466257244348526j)
102,54,1,(0.08341711014509201+0.06014946103096008j)
102,54,1,(-0.17794643342494965+0.2258131206035614j)
102,54,1,(0.026783406734466553+0.17220723628997803j)
102,54,1,(-0.014844831079244614-0.3283478617668152j)
102,54,1,(0.09927040338516235-0.13985919952392578j)
102,54,1,(0.188380166888237-0.09105783700942993j)
102,54,1,(0.0875915065407753-0.06981977820396423j)
102,54,1,(0.20811517536640167-0.04549983888864517j)
102,54,1,(0.06945911049842834+0.06926237791776657j)
102,54,1,(-0.07695285230875015-0.1363772302865982j)
102,54,1,(0.10620671510696411-0.1288529634475708j)
102,54,1,(0.12756173312664032+0.0430876761674881j)
102,54,1,(-0.047758184373378754+0.09063196927309036j)
102,54,1,(0.017557328566908836-0.29425323009490967j)
102,54,1,(-0.1904231160879135+0.13325268030166626j)
16,8,1,(-0.1146215945482254+0.11414525657892227j)
16,8,1,(-0.12711262702941895+0.16931036114692688j)
16,8,1,(-0.09559819847345352-0.07212081551551819j)
16,8,1,(0.11899860203266144-0.08513393253087997j)
16,8,1,(0.08585412800312042+0.07519381493330002j)
16,8,1,(-0.12535403668880463+0.08123394101858139j)
16,8,1,(-0.1505555659532547-0.10456731915473938j)
16,8,1,(0.07660779356956482+0.07347226142883301j)
16,8,1,(0.08561071008443832-0.2622346878051758j)
16,8,1,(0.10051821172237396-0.14659518003463745j)
16,8,1,(-0.03444249927997589-0.15590058267116547j)
16,8,1,(0.041317105293273926-0.15383483469486237j)
16,8,1,(0.09761621057987213-0.21865731477737427j)
16,8,1,(-0.09473232179880142-0.0256805382668972j)
16,8,1,(-0.09220210462808609-0.23135240375995636j)
16,8,1,(-0.08575930446386337-0.032437022775411606j)
16,8,1,(-0.17657238245010376-0.0902252346277237j)
16,8,1,(-0.1098477691411972+0.061957232654094696j)
16,8,1,(-0.013764208182692528+0.04149278253316879j)
16,8,1,(-0.017958641052246094+0.14119529724121094j)
16,8,1,(-0.03555479645729065-0.12575432658195496j)
16,8,1,(0.03091270849108696+0.07528506964445114j)
16,8,1,(-0.15128633379936218-0.18035028874874115j)
16,8,1,(-0.040820684283971786-0.08287139236927032j)
16,8,1,(0.04112514853477478+0.03078901581466198j)
16,8,1,(-0.07373543083667755+0.07720967382192612j)
16,8,1,(-0.1109197810292244-0.0011554602533578873j)
16,8,1,(0.1669933944940567+0.17562416195869446j)
16,8,1,(-0.034493960440158844-0.000755898654460907j)
16,8,1,(-0.06325357407331467-0.030875036492943764j)
16,8,1,(0.20879288017749786-0.04154452681541443j)
16,8,1,(-0.14971494674682617+0.0563335083425045j)
16,8,1,(0.025124458596110344+0.1703871637582779j)
16,8,1,(0.029295608401298523+0.20132268965244293j)
16,8,1,(0.17842835187911987+0.17170457541942596j)
16,8,1,(-0.0498710498213768+0.018034951761364937j)
16,8,1,(0.04571915417909622+0.07471752166748047j)
16,8,1,(-0.0313834622502327+0.02354617975652218j)
16,8,1,(-0.11807452887296677+0.10184372961521149j)
16,8,1,(0.09221942722797394-0.1311972737312317j)
60,72,1,(0.20358377695083618-0.025760101154446602j)
60,72,1,(0.1927945464849472-0.06650502234697342j)
60,72,1,(0.18551434576511383-0.04369765520095825j)
60,72,1,(0.19527320563793182-0.040852416306734085j)
60,72,1,(0.2223724126815796-0.03783193230628967j)
60,72,1,(0.17879459261894226-0.06976855546236038j)
60,72,1,(0.21901996433734894-0.044351592659950256j)
60,72,1,(0.21040679514408112-0.11145688593387604j)
60,72,1,(0.18099358677864075-0.09355280548334122j)
60,72,1,(0.15039686858654022-0.030468184500932693j)
60,72,1,(0.2188902348279953-0.03386919945478439j)
60,72,1,(0.24003013968467712-0.02295844815671444j)
60,72,1,(0.21465294063091278-0.018754184246063232j)
60,72,1,(0.11169490963220596-0.008796326816082j)
60,72,1,(0.19797517359256744-0.07491626590490341j)
60,72,1,(0.1962282359600067-0.0816156268119812j)
60,72,1,(0.13444344699382782-0.05580504983663559j)
60,72,1,(0.22288751602172852-0.03397185727953911j)
60,72,1,(0.21427875757217407-0.06025291606783867j)
60,72,1,(0.19793923199176788+0.003914758563041687j)
60,72,1,(0.2333446443080902-0.0647658258676529j)
60,72,1,(0.18748323619365692-0.05288824439048767j)
60,72,1,(0.24763575196266174-0.03582588583230972j)
60,72,1,(0.2385241836309433-0.05572032928466797j)
60,72,1,(0.15655356645584106-0.07703042030334473j)
60,72,1,(0.26443302631378174-0.06258989125490189j)
60,72,1,(0.18146313726902008-0.025575121864676476j)
60,72,1,(0.20268632471561432-0.0353381410241127j)
60,72,1,(0.1528441309928894+0.0036026937887072563j)
60,72,1,(0.1535814106464386-0.006927316077053547j)
60,72,1,(0.19533593952655792-0.07596496492624283j)
60,72,1,(0.22174541652202606-0.04456624016165733j)
60,72,1,(0.20411325991153717-0.0671723484992981j)
60,72,1,(0.21209609508514404-0.05079144984483719j)
60,72,1,(0.23299549520015717-0.020735591650009155j)
60,72,1,(0.1921967715024948-0.037906523793935776j)
60,72,1,(0.24881033599376678-0.07216894626617432j)
60,72,1,(0.22058998048305511-0.11372846364974976j)
60,72,1,(0.26334866881370544-0.07318675518035889j)
60,72,1,(0.19352875649929047-0.04942898079752922j)
60,86,1,(-0.05837466940283775-0.15018072724342346j)
60,86,1,(-0.13244761526584625-0.15175127983093262j)
60,86,1,(-0.12741321325302124-0.12144062668085098j)
60,86,1,(-0.13762909173965454-0.1649654656648636j)
60,86,1,(-0.08125155419111252-0.1496734619140625j)
60,86,1,(-0.118662029504776-0.1392630934715271j)
60,86,1,(-0.1408258080482483-0.1810886263847351j)
60,86,1,(-0.14760583639144897-0.16867081820964813j)
60,86,1,(-0.12776677310466766-0.1594828963279724j)
60,86,1,(-0.15551500022411346-0.10954950004816055j)
60,86,1,(-0.1487395167350769-0.11207258701324463j)
60,86,1,(-0.16143879294395447-0.08181237429380417j)
60,86,1,(-0.1286143809556961-0.11655814945697784j)
60,86,1,(-0.13776424527168274-0.09743162989616394j)
